train iter 10, lr: 1e-04, loss: 0.296
train iter 58260, lr: 1e-05, loss: 0.162
train iter 58270, lr: 1e-05, loss: 0.168
train iter 58280, lr: 1e-05, loss: 0.172
train iter 58290, lr: 1e-05, loss: 0.152
train iter 58300, lr: 1e-05, loss: 0.256
train iter 58310, lr: 1e-05, loss: 0.156
train iter 58320, lr: 1e-05, loss: 0.159
train iter 58330, lr: 1e-05, loss: 0.156
train iter 58340, lr: 1e-05, loss: 0.256
train iter 58350, lr: 1e-05, loss: 0.268
train iter 58360, lr: 1e-05, loss: 0.151
train iter 58370, lr: 1e-05, loss: 0.159
train iter 58380, lr: 1e-05, loss: 0.239
train iter 58390, lr: 1e-05, loss: 0.157
train iter 58400, lr: 1e-05, loss: 0.293
train iter 58410, lr: 1e-05, loss: 0.153
train iter 58420, lr: 1e-05, loss: 0.166
train iter 58430, lr: 1e-05, loss: 0.269
train iter 58440, lr: 1e-05, loss: 0.259
train iter 58450, lr: 1e-05, loss: 0.153
train iter 58460, lr: 1e-05, loss: 0.274
train iter 58470, lr: 1e-05, loss: 0.168
train iter 58480, lr: 1e-05, loss: 0.160
train iter 58490, lr: 1e-05, loss: 0.157
train iter 58500, lr: 1e-05, loss: 0.153
train iter 58510, lr: 1e-05, loss: 0.253
train iter 58520, lr: 1e-05, loss: 0.291
train iter 58530, lr: 1e-05, loss: 0.297
train iter 58540, lr: 1e-05, loss: 0.151
train iter 58550, lr: 1e-05, loss: 0.154
train iter 58560, lr: 1e-05, loss: 0.279
train iter 58570, lr: 1e-05, loss: 0.259
train iter 58580, lr: 1e-05, loss: 0.260
train iter 58590, lr: 1e-05, loss: 0.162
train iter 58600, lr: 1e-05, loss: 0.153
train iter 58610, lr: 1e-05, loss: 0.159
train iter 58620, lr: 1e-05, loss: 0.158
train iter 58630, lr: 1e-05, loss: 0.157
train iter 58640, lr: 1e-05, loss: 0.239
train iter 58650, lr: 1e-05, loss: 0.255
train iter 58660, lr: 1e-05, loss: 0.230
train iter 58670, lr: 1e-05, loss: 0.286
train iter 58680, lr: 1e-05, loss: 0.270
train iter 58690, lr: 1e-05, loss: 0.154
train iter 58700, lr: 1e-05, loss: 0.159
train iter 58710, lr: 1e-05, loss: 0.155
train iter 58720, lr: 1e-05, loss: 0.274
train iter 58730, lr: 1e-05, loss: 0.156
train iter 58740, lr: 1e-05, loss: 0.164
train iter 58750, lr: 1e-05, loss: 0.151
train iter 58760, lr: 1e-05, loss: 0.169
train iter 58770, lr: 1e-05, loss: 0.165
train iter 58780, lr: 1e-05, loss: 0.248
train iter 58790, lr: 1e-05, loss: 0.151
train iter 58800, lr: 1e-05, loss: 0.305
train iter 58810, lr: 1e-05, loss: 0.152
train iter 58820, lr: 1e-05, loss: 0.165
train iter 58830, lr: 1e-05, loss: 0.307
train iter 58840, lr: 1e-05, loss: 0.153
train iter 58850, lr: 1e-05, loss: 0.161
train iter 58860, lr: 1e-05, loss: 0.163
train iter 58870, lr: 1e-05, loss: 0.156
train iter 58880, lr: 1e-05, loss: 0.163
train iter 58890, lr: 1e-05, loss: 0.151
train iter 58900, lr: 1e-05, loss: 0.177
train iter 58910, lr: 1e-05, loss: 0.160
train iter 58920, lr: 1e-05, loss: 0.260
train iter 58930, lr: 1e-05, loss: 0.151
train iter 58940, lr: 1e-05, loss: 0.272
train iter 58950, lr: 1e-05, loss: 0.153
train iter 58960, lr: 1e-05, loss: 0.265
train iter 58970, lr: 1e-05, loss: 0.162
train iter 58980, lr: 1e-05, loss: 0.302
train iter 58990, lr: 1e-05, loss: 0.154
train iter 59000, val loss: 0.204
train iter 59000, lr: 1e-05, loss: 0.277
train iter 59010, lr: 1e-05, loss: 0.259
train iter 59020, lr: 1e-05, loss: 0.244
train iter 59030, lr: 1e-05, loss: 0.161
train iter 59040, lr: 1e-05, loss: 0.155
train iter 59050, lr: 1e-05, loss: 0.266
train iter 59060, lr: 1e-05, loss: 0.241
train iter 59070, lr: 1e-05, loss: 0.159
train iter 59080, lr: 1e-05, loss: 0.155
train iter 59090, lr: 1e-05, loss: 0.166
train iter 59100, lr: 1e-05, loss: 0.268
train iter 59110, lr: 1e-05, loss: 0.153
train iter 59120, lr: 1e-05, loss: 0.162
train iter 59130, lr: 1e-05, loss: 0.158
train iter 59140, lr: 1e-05, loss: 0.163
train iter 59150, lr: 1e-05, loss: 0.162
train iter 59160, lr: 1e-05, loss: 0.164
train iter 59170, lr: 1e-05, loss: 0.151
train iter 59180, lr: 1e-05, loss: 0.157
train iter 59190, lr: 1e-05, loss: 0.256
train iter 59200, lr: 1e-05, loss: 0.151
train iter 59210, lr: 1e-05, loss: 0.155
train iter 59220, lr: 1e-05, loss: 0.285
train iter 59230, lr: 1e-05, loss: 0.152
train iter 59240, lr: 1e-05, loss: 0.283
train iter 59250, lr: 1e-05, loss: 0.167
train iter 59260, lr: 1e-05, loss: 0.155
train iter 59270, lr: 1e-05, loss: 0.159
train iter 59280, lr: 1e-05, loss: 0.153
train iter 59290, lr: 1e-05, loss: 0.154
train iter 59300, lr: 1e-05, loss: 0.164
train iter 59310, lr: 1e-05, loss: 0.159
train iter 59320, lr: 1e-05, loss: 0.315
train iter 59330, lr: 1e-05, loss: 0.156
train iter 59340, lr: 1e-05, loss: 0.248
train iter 59350, lr: 1e-05, loss: 0.177
train iter 59360, lr: 1e-05, loss: 0.151
train iter 59370, lr: 1e-05, loss: 0.156
train iter 59380, lr: 1e-05, loss: 0.273
train iter 59390, lr: 1e-05, loss: 0.278
train iter 59400, lr: 1e-05, loss: 0.160
train iter 59410, lr: 1e-05, loss: 0.260
train iter 59420, lr: 1e-05, loss: 0.254
train iter 59430, lr: 1e-05, loss: 0.157
train iter 59440, lr: 1e-05, loss: 0.271
train iter 59450, lr: 1e-05, loss: 0.155
train iter 59460, lr: 1e-05, loss: 0.155
train iter 59470, lr: 1e-05, loss: 0.266
train iter 59480, lr: 1e-05, loss: 0.284
train iter 59490, lr: 1e-05, loss: 0.158
train iter 59500, lr: 1e-05, loss: 0.151
train iter 59510, lr: 1e-05, loss: 0.259
train iter 59520, lr: 1e-05, loss: 0.159
train iter 59530, lr: 1e-05, loss: 0.157
train iter 59540, lr: 1e-05, loss: 0.157
train iter 59550, lr: 1e-05, loss: 0.153
train iter 59560, lr: 1e-05, loss: 0.174
train iter 59570, lr: 1e-05, loss: 0.161
train iter 59580, lr: 1e-05, loss: 0.169
train iter 59590, lr: 1e-05, loss: 0.155
train iter 59600, lr: 1e-05, loss: 0.268
train iter 59610, lr: 1e-05, loss: 0.255
train iter 59620, lr: 1e-05, loss: 0.263
train iter 59630, lr: 1e-05, loss: 0.152
train iter 59640, lr: 1e-05, loss: 0.279
train iter 59650, lr: 1e-05, loss: 0.264
train iter 59660, lr: 1e-05, loss: 0.151
train iter 59670, lr: 1e-05, loss: 0.256
train iter 59680, lr: 1e-05, loss: 0.263
train iter 59690, lr: 1e-05, loss: 0.391
train iter 59700, lr: 1e-05, loss: 0.160
train iter 59710, lr: 1e-05, loss: 0.155
train iter 59720, lr: 1e-05, loss: 0.169
train iter 59730, lr: 1e-05, loss: 0.152
train iter 59740, lr: 1e-05, loss: 0.169
train iter 59750, lr: 1e-05, loss: 0.151
train iter 59760, lr: 1e-05, loss: 0.279
train iter 59770, lr: 1e-05, loss: 0.243
train iter 59780, lr: 1e-05, loss: 0.246
train iter 59790, lr: 1e-05, loss: 0.266
train iter 59800, lr: 1e-05, loss: 0.156
train iter 59810, lr: 1e-05, loss: 0.156
train iter 59820, lr: 1e-05, loss: 0.171
train iter 59830, lr: 1e-05, loss: 0.159
train iter 59840, lr: 1e-05, loss: 0.169
train iter 59850, lr: 1e-05, loss: 0.153
train iter 59860, lr: 1e-05, loss: 0.164
train iter 59870, lr: 1e-05, loss: 0.152
train iter 59880, lr: 1e-05, loss: 0.289
train iter 59890, lr: 1e-05, loss: 0.159
train iter 59900, lr: 1e-05, loss: 0.156
train iter 59910, lr: 1e-05, loss: 0.164
train iter 59920, lr: 1e-05, loss: 0.152
train iter 59930, lr: 1e-05, loss: 0.263
train iter 59940, lr: 1e-05, loss: 0.160
train iter 59950, lr: 1e-05, loss: 0.256
train iter 59960, lr: 1e-05, loss: 0.241
train iter 59970, lr: 1e-05, loss: 0.255
train iter 59980, lr: 1e-05, loss: 0.296
train iter 59990, lr: 1e-05, loss: 0.250
train iter 60000, val loss: 0.219
train iter 60000, lr: 1e-05, loss: 0.153
train iter 60010, lr: 1e-06, loss: 0.345
train iter 60020, lr: 1e-06, loss: 0.154
train iter 60030, lr: 1e-06, loss: 0.330
train iter 60040, lr: 1e-06, loss: 0.273
train iter 60050, lr: 1e-06, loss: 0.169
train iter 60060, lr: 1e-06, loss: 0.158
train iter 60070, lr: 1e-06, loss: 0.156
train iter 60080, lr: 1e-06, loss: 0.239
train iter 60090, lr: 1e-06, loss: 0.262
train iter 60100, lr: 1e-06, loss: 0.155
train iter 60110, lr: 1e-06, loss: 0.161
train iter 60120, lr: 1e-06, loss: 0.162
train iter 60130, lr: 1e-06, loss: 0.254
train iter 60140, lr: 1e-06, loss: 0.156
train iter 60150, lr: 1e-06, loss: 0.254
train iter 60160, lr: 1e-06, loss: 0.158
train iter 60170, lr: 1e-06, loss: 0.155
train iter 60180, lr: 1e-06, loss: 0.273
train iter 60190, lr: 1e-06, loss: 0.290
train iter 60200, lr: 1e-06, loss: 0.155
train iter 60210, lr: 1e-06, loss: 0.151
train iter 60220, lr: 1e-06, loss: 0.271
train iter 60230, lr: 1e-06, loss: 0.168
train iter 60240, lr: 1e-06, loss: 0.270
train iter 60250, lr: 1e-06, loss: 0.164
train iter 60260, lr: 1e-06, loss: 0.165
train iter 60270, lr: 1e-06, loss: 0.156
train iter 60280, lr: 1e-06, loss: 0.168
train iter 60290, lr: 1e-06, loss: 0.153
train iter 60300, lr: 1e-06, loss: 0.151
train iter 60310, lr: 1e-06, loss: 0.160
train iter 60320, lr: 1e-06, loss: 0.154
train iter 60330, lr: 1e-06, loss: 0.289
train iter 60340, lr: 1e-06, loss: 0.256
train iter 60350, lr: 1e-06, loss: 0.298
train iter 60360, lr: 1e-06, loss: 0.165
train iter 60370, lr: 1e-06, loss: 0.261
train iter 60380, lr: 1e-06, loss: 0.181
train iter 60390, lr: 1e-06, loss: 0.253
train iter 60400, lr: 1e-06, loss: 0.151
train iter 60410, lr: 1e-06, loss: 0.164
train iter 60420, lr: 1e-06, loss: 0.169
train iter 60430, lr: 1e-06, loss: 0.286
train iter 60440, lr: 1e-06, loss: 0.156
train iter 60450, lr: 1e-06, loss: 0.172
train iter 60460, lr: 1e-06, loss: 0.294
train iter 60470, lr: 1e-06, loss: 0.155
train iter 60480, lr: 1e-06, loss: 0.276
train iter 60490, lr: 1e-06, loss: 0.161
train iter 60500, lr: 1e-06, loss: 0.163
train iter 60510, lr: 1e-06, loss: 0.151
train iter 60520, lr: 1e-06, loss: 0.161
train iter 60530, lr: 1e-06, loss: 0.164
train iter 60540, lr: 1e-06, loss: 0.265
train iter 60550, lr: 1e-06, loss: 0.285
train iter 60560, lr: 1e-06, loss: 0.162
train iter 60570, lr: 1e-06, loss: 0.280
train iter 60580, lr: 1e-06, loss: 0.165
train iter 60590, lr: 1e-06, loss: 0.151
train iter 60600, lr: 1e-06, loss: 0.271
train iter 60610, lr: 1e-06, loss: 0.162
train iter 60620, lr: 1e-06, loss: 0.153
train iter 60630, lr: 1e-06, loss: 0.151
train iter 60640, lr: 1e-06, loss: 0.255
train iter 60650, lr: 1e-06, loss: 0.161
train iter 60660, lr: 1e-06, loss: 0.172
train iter 60670, lr: 1e-06, loss: 0.267
train iter 60680, lr: 1e-06, loss: 0.256
train iter 60690, lr: 1e-06, loss: 0.244
train iter 60700, lr: 1e-06, loss: 0.167
train iter 60710, lr: 1e-06, loss: 0.265
train iter 60720, lr: 1e-06, loss: 0.162
train iter 60730, lr: 1e-06, loss: 0.280
train iter 60740, lr: 1e-06, loss: 0.154
train iter 60750, lr: 1e-06, loss: 0.237
train iter 60760, lr: 1e-06, loss: 0.150
train iter 60770, lr: 1e-06, loss: 0.259
train iter 60780, lr: 1e-06, loss: 0.254
train iter 60790, lr: 1e-06, loss: 0.150
train iter 60800, lr: 1e-06, loss: 0.283
train iter 60810, lr: 1e-06, loss: 0.152
train iter 60820, lr: 1e-06, loss: 0.254
train iter 60830, lr: 1e-06, loss: 0.159
train iter 60840, lr: 1e-06, loss: 0.165
train iter 60850, lr: 1e-06, loss: 0.156
train iter 60860, lr: 1e-06, loss: 0.153
train iter 60870, lr: 1e-06, loss: 0.151
train iter 60880, lr: 1e-06, loss: 0.161
train iter 60890, lr: 1e-06, loss: 0.250
train iter 60900, lr: 1e-06, loss: 0.159
train iter 60910, lr: 1e-06, loss: 0.154
train iter 60920, lr: 1e-06, loss: 0.259
train iter 60930, lr: 1e-06, loss: 0.150
train iter 60940, lr: 1e-06, loss: 0.286
train iter 60950, lr: 1e-06, loss: 0.275
train iter 60960, lr: 1e-06, loss: 0.286
train iter 60970, lr: 1e-06, loss: 0.252
train iter 60980, lr: 1e-06, loss: 0.257
train iter 60990, lr: 1e-06, loss: 0.159
train iter 61000, val loss: 0.218
train iter 61000, lr: 1e-06, loss: 0.248
train iter 61010, lr: 1e-06, loss: 0.164
train iter 61020, lr: 1e-06, loss: 0.285
train iter 61030, lr: 1e-06, loss: 0.164
train iter 61040, lr: 1e-06, loss: 0.253
train iter 61050, lr: 1e-06, loss: 0.150
train iter 61060, lr: 1e-06, loss: 0.160
train iter 61070, lr: 1e-06, loss: 0.255
train iter 61080, lr: 1e-06, loss: 0.262
train iter 61090, lr: 1e-06, loss: 0.168
train iter 61100, lr: 1e-06, loss: 0.165
train iter 61110, lr: 1e-06, loss: 0.156
train iter 61120, lr: 1e-06, loss: 0.259
train iter 61130, lr: 1e-06, loss: 0.258
train iter 61140, lr: 1e-06, loss: 0.259
train iter 61150, lr: 1e-06, loss: 0.151
train iter 61160, lr: 1e-06, loss: 0.151
train iter 61170, lr: 1e-06, loss: 0.163
train iter 61180, lr: 1e-06, loss: 0.160
train iter 61190, lr: 1e-06, loss: 0.273
train iter 61200, lr: 1e-06, loss: 0.151
train iter 61210, lr: 1e-06, loss: 0.288
train iter 61220, lr: 1e-06, loss: 0.268
train iter 61230, lr: 1e-06, loss: 0.258
train iter 61240, lr: 1e-06, loss: 0.155
train iter 61250, lr: 1e-06, loss: 0.255
train iter 61260, lr: 1e-06, loss: 0.255
train iter 61270, lr: 1e-06, loss: 0.159
train iter 61280, lr: 1e-06, loss: 0.151
train iter 61290, lr: 1e-06, loss: 0.267
train iter 61300, lr: 1e-06, loss: 0.280
train iter 61310, lr: 1e-06, loss: 0.257
train iter 61320, lr: 1e-06, loss: 0.273
train iter 61330, lr: 1e-06, loss: 0.295
train iter 61340, lr: 1e-06, loss: 0.156
train iter 61350, lr: 1e-06, loss: 0.159
train iter 61360, lr: 1e-06, loss: 0.157
train iter 61370, lr: 1e-06, loss: 0.159
train iter 61380, lr: 1e-06, loss: 0.158
train iter 61390, lr: 1e-06, loss: 0.161
train iter 61400, lr: 1e-06, loss: 0.160
train iter 61410, lr: 1e-06, loss: 0.156
train iter 61420, lr: 1e-06, loss: 0.316
train iter 61430, lr: 1e-06, loss: 0.161
train iter 61440, lr: 1e-06, loss: 0.258
train iter 61450, lr: 1e-06, loss: 0.268
train iter 61460, lr: 1e-06, loss: 0.267
train iter 61470, lr: 1e-06, loss: 0.274
train iter 61480, lr: 1e-06, loss: 0.168
train iter 61490, lr: 1e-06, loss: 0.271
train iter 61500, lr: 1e-06, loss: 0.251
train iter 61510, lr: 1e-06, loss: 0.155
train iter 61520, lr: 1e-06, loss: 0.154
train iter 61530, lr: 1e-06, loss: 0.234
train iter 61540, lr: 1e-06, loss: 0.153
train iter 61550, lr: 1e-06, loss: 0.160
train iter 61560, lr: 1e-06, loss: 0.154
train iter 61570, lr: 1e-06, loss: 0.153
train iter 61580, lr: 1e-06, loss: 0.153
train iter 61590, lr: 1e-06, loss: 0.283
train iter 61600, lr: 1e-06, loss: 0.153
train iter 61610, lr: 1e-06, loss: 0.152
train iter 61620, lr: 1e-06, loss: 0.157
train iter 61630, lr: 1e-06, loss: 0.159
train iter 61640, lr: 1e-06, loss: 0.152
train iter 61650, lr: 1e-06, loss: 0.154
train iter 61660, lr: 1e-06, loss: 0.165
train iter 61670, lr: 1e-06, loss: 0.308
train iter 61680, lr: 1e-06, loss: 0.159
train iter 61690, lr: 1e-06, loss: 0.281
train iter 61700, lr: 1e-06, loss: 0.268
train iter 61710, lr: 1e-06, loss: 0.280
train iter 61720, lr: 1e-06, loss: 0.157
train iter 61730, lr: 1e-06, loss: 0.274
train iter 61740, lr: 1e-06, loss: 0.160
train iter 61750, lr: 1e-06, loss: 0.166
train iter 61760, lr: 1e-06, loss: 0.152
train iter 61770, lr: 1e-06, loss: 0.154
train iter 61780, lr: 1e-06, loss: 0.272
train iter 61790, lr: 1e-06, loss: 0.158
train iter 61800, lr: 1e-06, loss: 0.152
train iter 61810, lr: 1e-06, loss: 0.277
train iter 61820, lr: 1e-06, loss: 0.265
train iter 61830, lr: 1e-06, loss: 0.155
train iter 61840, lr: 1e-06, loss: 0.170
train iter 61850, lr: 1e-06, loss: 0.171
train iter 61860, lr: 1e-06, loss: 0.170
train iter 61870, lr: 1e-06, loss: 0.240
train iter 61880, lr: 1e-06, loss: 0.151
train iter 61890, lr: 1e-06, loss: 0.151
train iter 61900, lr: 1e-06, loss: 0.155
train iter 61910, lr: 1e-06, loss: 0.161
train iter 61920, lr: 1e-06, loss: 0.166
train iter 61930, lr: 1e-06, loss: 0.157
train iter 61940, lr: 1e-06, loss: 0.164
train iter 61950, lr: 1e-06, loss: 0.166
train iter 61960, lr: 1e-06, loss: 0.267
train iter 61970, lr: 1e-06, loss: 0.152
train iter 61980, lr: 1e-06, loss: 0.154
train iter 61990, lr: 1e-06, loss: 0.157
train iter 62000, val loss: 0.211
train iter 62000, lr: 1e-06, loss: 0.166
train iter 62010, lr: 1e-06, loss: 0.255
train iter 62020, lr: 1e-06, loss: 0.161
train iter 62030, lr: 1e-06, loss: 0.347
train iter 62040, lr: 1e-06, loss: 0.152
train iter 62050, lr: 1e-06, loss: 0.155
train iter 62060, lr: 1e-06, loss: 0.164
train iter 62070, lr: 1e-06, loss: 0.279
train iter 62080, lr: 1e-06, loss: 0.166
train iter 62090, lr: 1e-06, loss: 0.307
train iter 62100, lr: 1e-06, loss: 0.275
train iter 62110, lr: 1e-06, loss: 0.292
train iter 62120, lr: 1e-06, loss: 0.282
train iter 62130, lr: 1e-06, loss: 0.282
train iter 62140, lr: 1e-06, loss: 0.156
train iter 62150, lr: 1e-06, loss: 0.159
train iter 62160, lr: 1e-06, loss: 0.285
train iter 62170, lr: 1e-06, loss: 0.168
train iter 62180, lr: 1e-06, loss: 0.256
train iter 62190, lr: 1e-06, loss: 0.150
train iter 62200, lr: 1e-06, loss: 0.157
train iter 62210, lr: 1e-06, loss: 0.154
train iter 62220, lr: 1e-06, loss: 0.156
train iter 62230, lr: 1e-06, loss: 0.325
train iter 62240, lr: 1e-06, loss: 0.263
train iter 62250, lr: 1e-06, loss: 0.270
train iter 62260, lr: 1e-06, loss: 0.163
train iter 62270, lr: 1e-06, loss: 0.256
train iter 62280, lr: 1e-06, loss: 0.257
train iter 62290, lr: 1e-06, loss: 0.162
train iter 62300, lr: 1e-06, loss: 0.156
train iter 62310, lr: 1e-06, loss: 0.155
train iter 62320, lr: 1e-06, loss: 0.268
train iter 62330, lr: 1e-06, loss: 0.154
train iter 62340, lr: 1e-06, loss: 0.150
train iter 62350, lr: 1e-06, loss: 0.262
train iter 62360, lr: 1e-06, loss: 0.156
train iter 62370, lr: 1e-06, loss: 0.156
train iter 62380, lr: 1e-06, loss: 0.160
train iter 62390, lr: 1e-06, loss: 0.255
train iter 62400, lr: 1e-06, loss: 0.286
train iter 62410, lr: 1e-06, loss: 0.239
train iter 62420, lr: 1e-06, loss: 0.257
train iter 62430, lr: 1e-06, loss: 0.263
train iter 62440, lr: 1e-06, loss: 0.151
train iter 62450, lr: 1e-06, loss: 0.301
train iter 62460, lr: 1e-06, loss: 0.150
train iter 62470, lr: 1e-06, loss: 0.295
train iter 62480, lr: 1e-06, loss: 0.296
train iter 62490, lr: 1e-06, loss: 0.278
train iter 62500, lr: 1e-06, loss: 0.157
train iter 62510, lr: 1e-06, loss: 0.241
train iter 62520, lr: 1e-06, loss: 0.165
train iter 62530, lr: 1e-06, loss: 0.246
train iter 62540, lr: 1e-06, loss: 0.266
train iter 62550, lr: 1e-06, loss: 0.158
train iter 62560, lr: 1e-06, loss: 0.152
train iter 62570, lr: 1e-06, loss: 0.315
train iter 62580, lr: 1e-06, loss: 0.155
train iter 62590, lr: 1e-06, loss: 0.164
train iter 62600, lr: 1e-06, loss: 0.162
train iter 62610, lr: 1e-06, loss: 0.152
train iter 62620, lr: 1e-06, loss: 0.273
train iter 62630, lr: 1e-06, loss: 0.173
train iter 62640, lr: 1e-06, loss: 0.163
train iter 62650, lr: 1e-06, loss: 0.158
train iter 62660, lr: 1e-06, loss: 0.244
train iter 62670, lr: 1e-06, loss: 0.166
train iter 62680, lr: 1e-06, loss: 0.262
train iter 62690, lr: 1e-06, loss: 0.154
train iter 62700, lr: 1e-06, loss: 0.277
train iter 62710, lr: 1e-06, loss: 0.152
train iter 62720, lr: 1e-06, loss: 0.154
train iter 62730, lr: 1e-06, loss: 0.267
train iter 62740, lr: 1e-06, loss: 0.155
train iter 62750, lr: 1e-06, loss: 0.153
train iter 62760, lr: 1e-06, loss: 0.260
train iter 62770, lr: 1e-06, loss: 0.164
train iter 62780, lr: 1e-06, loss: 0.171
train iter 62790, lr: 1e-06, loss: 0.264
train iter 62800, lr: 1e-06, loss: 0.294
train iter 62810, lr: 1e-06, loss: 0.161
train iter 62820, lr: 1e-06, loss: 0.158
train iter 62830, lr: 1e-06, loss: 0.164
train iter 62840, lr: 1e-06, loss: 0.283
train iter 62850, lr: 1e-06, loss: 0.154
train iter 62860, lr: 1e-06, loss: 0.163
train iter 62870, lr: 1e-06, loss: 0.169
train iter 62880, lr: 1e-06, loss: 0.152
train iter 62890, lr: 1e-06, loss: 0.282
train iter 62900, lr: 1e-06, loss: 0.276
train iter 62910, lr: 1e-06, loss: 0.255
train iter 62920, lr: 1e-06, loss: 0.266
train iter 62930, lr: 1e-06, loss: 0.153
train iter 62940, lr: 1e-06, loss: 0.279
train iter 62950, lr: 1e-06, loss: 0.176
train iter 62960, lr: 1e-06, loss: 0.151
train iter 62970, lr: 1e-06, loss: 0.157
train iter 62980, lr: 1e-06, loss: 0.158
train iter 62990, lr: 1e-06, loss: 0.159
train iter 63000, val loss: 0.216
train iter 63000, lr: 1e-06, loss: 0.247
train iter 63010, lr: 1e-06, loss: 0.270
train iter 63020, lr: 1e-06, loss: 0.158
train iter 63030, lr: 1e-06, loss: 0.241
train iter 63040, lr: 1e-06, loss: 0.264
train iter 63050, lr: 1e-06, loss: 0.278
train iter 63060, lr: 1e-06, loss: 0.164
train iter 63070, lr: 1e-06, loss: 0.165
train iter 63080, lr: 1e-06, loss: 0.165
train iter 63090, lr: 1e-06, loss: 0.151
train iter 63100, lr: 1e-06, loss: 0.161
train iter 63110, lr: 1e-06, loss: 0.250
train iter 63120, lr: 1e-06, loss: 0.248
train iter 63130, lr: 1e-06, loss: 0.157
train iter 63140, lr: 1e-06, loss: 0.276
train iter 63150, lr: 1e-06, loss: 0.168
train iter 63160, lr: 1e-06, loss: 0.156
train iter 63170, lr: 1e-06, loss: 0.275
train iter 63180, lr: 1e-06, loss: 0.160
train iter 63190, lr: 1e-06, loss: 0.163
train iter 63200, lr: 1e-06, loss: 0.276
train iter 63210, lr: 1e-06, loss: 0.153
train iter 63220, lr: 1e-06, loss: 0.247
train iter 63230, lr: 1e-06, loss: 0.168
train iter 63240, lr: 1e-06, loss: 0.165
train iter 63250, lr: 1e-06, loss: 0.171
train iter 63260, lr: 1e-06, loss: 0.153
train iter 63270, lr: 1e-06, loss: 0.157
train iter 63280, lr: 1e-06, loss: 0.155
train iter 63290, lr: 1e-06, loss: 0.257
train iter 63300, lr: 1e-06, loss: 0.156
train iter 63310, lr: 1e-06, loss: 0.170
train iter 63320, lr: 1e-06, loss: 0.282
train iter 63330, lr: 1e-06, loss: 0.158
train iter 63340, lr: 1e-06, loss: 0.156
train iter 63350, lr: 1e-06, loss: 0.290
train iter 63360, lr: 1e-06, loss: 0.274
train iter 63370, lr: 1e-06, loss: 0.251
train iter 63380, lr: 1e-06, loss: 0.289
train iter 63390, lr: 1e-06, loss: 0.282
train iter 63400, lr: 1e-06, loss: 0.155
train iter 63410, lr: 1e-06, loss: 0.160
train iter 63420, lr: 1e-06, loss: 0.157
train iter 63430, lr: 1e-06, loss: 0.151
train iter 63440, lr: 1e-06, loss: 0.281
train iter 63450, lr: 1e-06, loss: 0.270
train iter 63460, lr: 1e-06, loss: 0.168
train iter 63470, lr: 1e-06, loss: 0.249
train iter 63480, lr: 1e-06, loss: 0.166
train iter 63490, lr: 1e-06, loss: 0.157
train iter 63500, lr: 1e-06, loss: 0.271
train iter 63510, lr: 1e-06, loss: 0.247
train iter 63520, lr: 1e-06, loss: 0.154
train iter 63530, lr: 1e-06, loss: 0.152
train iter 63540, lr: 1e-06, loss: 0.172
train iter 63550, lr: 1e-06, loss: 0.167
train iter 63560, lr: 1e-06, loss: 0.256
train iter 63570, lr: 1e-06, loss: 0.171
train iter 63580, lr: 1e-06, loss: 0.155
train iter 63590, lr: 1e-06, loss: 0.264
train iter 63600, lr: 1e-06, loss: 0.153
train iter 63610, lr: 1e-06, loss: 0.292
train iter 63620, lr: 1e-06, loss: 0.157
train iter 63630, lr: 1e-06, loss: 0.154
train iter 63640, lr: 1e-06, loss: 0.292
train iter 63650, lr: 1e-06, loss: 0.160
train iter 63660, lr: 1e-06, loss: 0.264
train iter 63670, lr: 1e-06, loss: 0.160
train iter 63680, lr: 1e-06, loss: 0.152
train iter 63690, lr: 1e-06, loss: 0.160
train iter 63700, lr: 1e-06, loss: 0.167
train iter 63710, lr: 1e-06, loss: 0.152
train iter 63720, lr: 1e-06, loss: 0.261
train iter 63730, lr: 1e-06, loss: 0.150
train iter 63740, lr: 1e-06, loss: 0.157
train iter 63750, lr: 1e-06, loss: 0.270
train iter 63760, lr: 1e-06, loss: 0.275
train iter 63770, lr: 1e-06, loss: 0.164
train iter 63780, lr: 1e-06, loss: 0.166
train iter 63790, lr: 1e-06, loss: 0.151
train iter 63800, lr: 1e-06, loss: 0.285
train iter 63810, lr: 1e-06, loss: 0.171
train iter 63820, lr: 1e-06, loss: 0.165
train iter 63830, lr: 1e-06, loss: 0.153
train iter 63840, lr: 1e-06, loss: 0.150
train iter 63850, lr: 1e-06, loss: 0.167
train iter 63860, lr: 1e-06, loss: 0.279
train iter 63870, lr: 1e-06, loss: 0.265
train iter 63880, lr: 1e-06, loss: 0.154
train iter 63890, lr: 1e-06, loss: 0.290
train iter 63900, lr: 1e-06, loss: 0.319
train iter 63910, lr: 1e-06, loss: 0.152
train iter 63920, lr: 1e-06, loss: 0.168
train iter 63930, lr: 1e-06, loss: 0.159
train iter 63940, lr: 1e-06, loss: 0.161
train iter 63950, lr: 1e-06, loss: 0.268
train iter 63960, lr: 1e-06, loss: 0.156
train iter 63970, lr: 1e-06, loss: 0.160
train iter 63980, lr: 1e-06, loss: 0.245
train iter 63990, lr: 1e-06, loss: 0.293
train iter 64000, val loss: 0.215
train iter 64000, lr: 1e-06, loss: 0.155
train iter 64010, lr: 1e-06, loss: 0.266
train iter 64020, lr: 1e-06, loss: 0.161
train iter 64030, lr: 1e-06, loss: 0.259
