train iter 0, val loss: 0.681, test loss: 0.682
train iter 22440, lr: 1.0000001e-05, loss: 0.490
train iter 22460, lr: 1.0000001e-05, loss: 0.553
train iter 22480, lr: 1.0000001e-05, loss: 0.514
train iter 22500, lr: 1.0000001e-05, loss: 0.438
train iter 22520, lr: 1.0000001e-05, loss: 0.471
train iter 22540, lr: 1.0000001e-05, loss: 0.489
train iter 22560, lr: 1.0000001e-05, loss: 0.519
train iter 22580, lr: 1.0000001e-05, loss: 0.540
train iter 22600, lr: 1.0000001e-05, loss: 0.515
train iter 22620, lr: 1.0000001e-05, loss: 0.589
train iter 22640, lr: 1.0000001e-05, loss: 0.473
train iter 22660, lr: 1.0000001e-05, loss: 0.518
train iter 22680, lr: 1.0000001e-05, loss: 0.549
train iter 22700, lr: 1.0000001e-05, loss: 0.615
train iter 22720, lr: 1.0000001e-05, loss: 0.432
train iter 22740, lr: 1.0000001e-05, loss: 0.401
train iter 22760, lr: 1.0000001e-05, loss: 0.499
train iter 22780, lr: 1.0000001e-05, loss: 0.505
train iter 22800, lr: 1.0000001e-05, loss: 0.471
train iter 22820, lr: 1.0000001e-05, loss: 0.418
train iter 22840, lr: 1.0000001e-05, loss: 0.532
train iter 22860, lr: 1.0000001e-05, loss: 0.493
train iter 22880, lr: 1.0000001e-05, loss: 0.529
train iter 22900, lr: 1.0000001e-05, loss: 0.485
train iter 22920, lr: 1.0000001e-05, loss: 0.479
train iter 22940, lr: 1.0000001e-05, loss: 0.474
train iter 22960, lr: 1.0000001e-05, loss: 0.521
train iter 22980, lr: 1.0000001e-05, loss: 0.469
train iter 23000, val loss: 0.599, test loss: 0.608
train iter 23000, lr: 1.0000001e-05, loss: 0.454
train iter 23020, lr: 1.0000001e-05, loss: 0.518
train iter 23040, lr: 1.0000001e-05, loss: 0.469
train iter 23060, lr: 1.0000001e-05, loss: 0.468
train iter 23080, lr: 1.0000001e-05, loss: 0.533
train iter 23100, lr: 1.0000001e-05, loss: 0.539
train iter 23120, lr: 1.0000001e-05, loss: 0.545
train iter 23140, lr: 1.0000001e-05, loss: 0.510
train iter 23160, lr: 1.0000001e-05, loss: 0.524
train iter 23180, lr: 1.0000001e-05, loss: 0.451
train iter 23200, lr: 1.0000001e-05, loss: 0.559
train iter 23220, lr: 1.0000001e-05, loss: 0.553
train iter 23240, lr: 1.0000001e-05, loss: 0.545
train iter 23260, lr: 1.0000001e-05, loss: 0.428
train iter 23280, lr: 1.0000001e-05, loss: 0.416
train iter 23300, lr: 1.0000001e-05, loss: 0.541
train iter 23320, lr: 1.0000001e-05, loss: 0.504
train iter 23340, lr: 1.0000001e-05, loss: 0.535
train iter 23360, lr: 1.0000001e-05, loss: 0.446
train iter 23380, lr: 1.0000001e-05, loss: 0.514
train iter 23400, lr: 1.0000001e-05, loss: 0.495
train iter 23420, lr: 1.0000001e-05, loss: 0.457
train iter 23440, lr: 1.0000001e-05, loss: 0.479
train iter 23460, lr: 1.0000001e-05, loss: 0.501
train iter 23480, lr: 1.0000001e-05, loss: 0.519
train iter 23500, lr: 1.0000001e-05, loss: 0.524
train iter 23520, lr: 1.0000001e-05, loss: 0.448
train iter 23540, lr: 1.0000001e-05, loss: 0.440
train iter 23560, lr: 1.0000001e-05, loss: 0.460
train iter 23580, lr: 1.0000001e-05, loss: 0.524
train iter 23600, lr: 1.0000001e-05, loss: 0.536
train iter 23620, lr: 1.0000001e-05, loss: 0.438
train iter 23640, lr: 1.0000001e-05, loss: 0.543
train iter 23660, lr: 1.0000001e-05, loss: 0.574
train iter 23680, lr: 1.0000001e-05, loss: 0.478
train iter 23700, lr: 1.0000001e-05, loss: 0.503
train iter 23720, lr: 1.0000001e-05, loss: 0.533
train iter 23740, lr: 1.0000001e-05, loss: 0.518
train iter 23760, lr: 1.0000001e-05, loss: 0.489
train iter 23780, lr: 1.0000001e-05, loss: 0.511
train iter 23800, lr: 1.0000001e-05, loss: 0.490
train iter 23820, lr: 1.0000001e-05, loss: 0.490
train iter 23840, lr: 1.0000001e-05, loss: 0.464
train iter 23860, lr: 1.0000001e-05, loss: 0.501
train iter 23880, lr: 1.0000001e-05, loss: 0.462
train iter 23900, lr: 1.0000001e-05, loss: 0.494
train iter 23920, lr: 1.0000001e-05, loss: 0.481
train iter 23940, lr: 1.0000001e-05, loss: 0.524
train iter 23960, lr: 1.0000001e-05, loss: 0.604
train iter 23980, lr: 1.0000001e-05, loss: 0.527
train iter 24000, val loss: 0.602, test loss: 0.608
train iter 24000, lr: 1.0000001e-05, loss: 0.409
train iter 24020, lr: 1.0000001e-05, loss: 0.517
train iter 24040, lr: 1.0000001e-05, loss: 0.392
train iter 24060, lr: 1.0000001e-05, loss: 0.544
train iter 24080, lr: 1.0000001e-05, loss: 0.506
train iter 24100, lr: 1.0000001e-05, loss: 0.525
train iter 24120, lr: 1.0000001e-05, loss: 0.566
train iter 24140, lr: 1.0000001e-05, loss: 0.576
train iter 24160, lr: 1.0000001e-05, loss: 0.543
train iter 24180, lr: 1.0000001e-05, loss: 0.454
train iter 24200, lr: 1.0000001e-05, loss: 0.541
train iter 24220, lr: 1.0000001e-05, loss: 0.499
train iter 24240, lr: 1.0000001e-05, loss: 0.492
train iter 24260, lr: 1.0000001e-05, loss: 0.383
train iter 24280, lr: 1.0000001e-05, loss: 0.540
train iter 24300, lr: 1.0000001e-05, loss: 0.544
train iter 24320, lr: 1.0000001e-05, loss: 0.471
train iter 24340, lr: 1.0000001e-05, loss: 0.593
train iter 24360, lr: 1.0000001e-05, loss: 0.510
train iter 24380, lr: 1.0000001e-05, loss: 0.473
train iter 24400, lr: 1.0000001e-05, loss: 0.498
train iter 24420, lr: 1.0000001e-05, loss: 0.513
train iter 24440, lr: 1.0000001e-05, loss: 0.527
train iter 24460, lr: 1.0000001e-05, loss: 0.500
train iter 24480, lr: 1.0000001e-05, loss: 0.438
train iter 24500, lr: 1.0000001e-05, loss: 0.564
train iter 24520, lr: 1.0000001e-05, loss: 0.551
train iter 24540, lr: 1.0000001e-05, loss: 0.474
train iter 24560, lr: 1.0000001e-05, loss: 0.555
train iter 24580, lr: 1.0000001e-05, loss: 0.546
train iter 24600, lr: 1.0000001e-05, loss: 0.444
train iter 24620, lr: 1.0000001e-05, loss: 0.501
train iter 24640, lr: 1.0000001e-05, loss: 0.418
train iter 24660, lr: 1.0000001e-05, loss: 0.431
train iter 24680, lr: 1.0000001e-05, loss: 0.466
train iter 24700, lr: 1.0000001e-05, loss: 0.549
train iter 24720, lr: 1.0000001e-05, loss: 0.459
train iter 24740, lr: 1.0000001e-05, loss: 0.440
train iter 24760, lr: 1.0000001e-05, loss: 0.498
train iter 24780, lr: 1.0000001e-05, loss: 0.561
train iter 24800, lr: 1.0000001e-05, loss: 0.512
train iter 24820, lr: 1.0000001e-05, loss: 0.382
train iter 24840, lr: 1.0000001e-05, loss: 0.460
train iter 24860, lr: 1.0000001e-05, loss: 0.465
train iter 24880, lr: 1.0000001e-05, loss: 0.497
train iter 24900, lr: 1.0000001e-05, loss: 0.531
train iter 24920, lr: 1.0000001e-05, loss: 0.485
train iter 24940, lr: 1.0000001e-05, loss: 0.352
train iter 24960, lr: 1.0000001e-05, loss: 0.473
train iter 24980, lr: 1.0000001e-05, loss: 0.465
train iter 25000, val loss: 0.600, test loss: 0.602
train iter 25000, lr: 1.0000001e-05, loss: 0.493
train iter 25020, lr: 1.0000001e-05, loss: 0.392
train iter 25040, lr: 1.0000001e-05, loss: 0.480
train iter 25060, lr: 1.0000001e-05, loss: 0.452
train iter 25080, lr: 1.0000001e-05, loss: 0.526
train iter 25100, lr: 1.0000001e-05, loss: 0.431
train iter 25120, lr: 1.0000001e-05, loss: 0.422
train iter 25140, lr: 1.0000001e-05, loss: 0.453
train iter 25160, lr: 1.0000001e-05, loss: 0.560
train iter 25180, lr: 1.0000001e-05, loss: 0.502
train iter 25200, lr: 1.0000001e-05, loss: 0.439
train iter 25220, lr: 1.0000001e-05, loss: 0.450
train iter 25240, lr: 1.0000001e-05, loss: 0.450
train iter 25260, lr: 1.0000001e-05, loss: 0.449
train iter 25280, lr: 1.0000001e-05, loss: 0.520
train iter 25300, lr: 1.0000001e-05, loss: 0.516
train iter 25320, lr: 1.0000001e-05, loss: 0.513
train iter 25340, lr: 1.0000001e-05, loss: 0.526
train iter 25360, lr: 1.0000001e-05, loss: 0.438
train iter 25380, lr: 1.0000001e-05, loss: 0.530
train iter 25400, lr: 1.0000001e-05, loss: 0.492
train iter 25420, lr: 1.0000001e-05, loss: 0.458
train iter 25440, lr: 1.0000001e-05, loss: 0.475
train iter 25460, lr: 1.0000001e-05, loss: 0.487
train iter 25480, lr: 1.0000001e-05, loss: 0.449
train iter 25500, lr: 1.0000001e-05, loss: 0.485
train iter 25520, lr: 1.0000001e-05, loss: 0.506
train iter 25540, lr: 1.0000001e-05, loss: 0.503
train iter 25560, lr: 1.0000001e-05, loss: 0.493
train iter 25580, lr: 1.0000001e-05, loss: 0.426
train iter 25600, lr: 1.0000001e-05, loss: 0.495
train iter 25620, lr: 1.0000001e-05, loss: 0.502
train iter 25640, lr: 1.0000001e-05, loss: 0.514
train iter 25660, lr: 1.0000001e-05, loss: 0.514
train iter 25680, lr: 1.0000001e-05, loss: 0.419
train iter 25700, lr: 1.0000001e-05, loss: 0.494
train iter 25720, lr: 1.0000001e-05, loss: 0.538
train iter 25740, lr: 1.0000001e-05, loss: 0.571
train iter 25760, lr: 1.0000001e-05, loss: 0.430
train iter 25780, lr: 1.0000001e-05, loss: 0.515
train iter 25800, lr: 1.0000001e-05, loss: 0.514
train iter 25820, lr: 1.0000001e-05, loss: 0.459
train iter 25840, lr: 1.0000001e-05, loss: 0.475
train iter 25860, lr: 1.0000001e-05, loss: 0.404
train iter 25880, lr: 1.0000001e-05, loss: 0.495
train iter 25900, lr: 1.0000001e-05, loss: 0.394
train iter 25920, lr: 1.0000001e-05, loss: 0.438
train iter 25940, lr: 1.0000001e-05, loss: 0.539
train iter 25960, lr: 1.0000001e-05, loss: 0.501
train iter 25980, lr: 1.0000001e-05, loss: 0.386
train iter 26000, val loss: 0.598, test loss: 0.604
train iter 26000, lr: 1.0000001e-05, loss: 0.511
train iter 26020, lr: 1.0000001e-05, loss: 0.494
train iter 26040, lr: 1.0000001e-05, loss: 0.462
train iter 26060, lr: 1.0000001e-05, loss: 0.507
train iter 26080, lr: 1.0000001e-05, loss: 0.510
train iter 26100, lr: 1.0000001e-05, loss: 0.509
train iter 26120, lr: 1.0000001e-05, loss: 0.399
train iter 26140, lr: 1.0000001e-05, loss: 0.483
train iter 26160, lr: 1.0000001e-05, loss: 0.547
train iter 26180, lr: 1.0000001e-05, loss: 0.371
train iter 26200, lr: 1.0000001e-05, loss: 0.510
train iter 26220, lr: 1.0000001e-05, loss: 0.423
train iter 26240, lr: 1.0000001e-05, loss: 0.505
train iter 26260, lr: 1.0000001e-05, loss: 0.526
train iter 26280, lr: 1.0000001e-05, loss: 0.463
train iter 26300, lr: 1.0000001e-05, loss: 0.424
train iter 26320, lr: 1.0000001e-05, loss: 0.473
train iter 26340, lr: 1.0000001e-05, loss: 0.400
train iter 26360, lr: 1.0000001e-05, loss: 0.465
train iter 26380, lr: 1.0000001e-05, loss: 0.426
train iter 26400, lr: 1.0000001e-05, loss: 0.545
train iter 26420, lr: 1.0000001e-05, loss: 0.496
train iter 26440, lr: 1.0000001e-05, loss: 0.482
train iter 26460, lr: 1.0000001e-05, loss: 0.463
train iter 26480, lr: 1.0000001e-05, loss: 0.522
train iter 26500, lr: 1.0000001e-05, loss: 0.483
train iter 26520, lr: 1.0000001e-05, loss: 0.593
train iter 26540, lr: 1.0000001e-05, loss: 0.501
train iter 26560, lr: 1.0000001e-05, loss: 0.523
train iter 26580, lr: 1.0000001e-05, loss: 0.508
train iter 26600, lr: 1.0000001e-05, loss: 0.470
train iter 26620, lr: 1.0000001e-05, loss: 0.507
train iter 26640, lr: 1.0000001e-05, loss: 0.545
train iter 26660, lr: 1.0000001e-05, loss: 0.484
train iter 26680, lr: 1.0000001e-05, loss: 0.550
train iter 26700, lr: 1.0000001e-05, loss: 0.454
train iter 26720, lr: 1.0000001e-05, loss: 0.512
train iter 26740, lr: 1.0000001e-05, loss: 0.524
train iter 26760, lr: 1.0000001e-05, loss: 0.488
train iter 26780, lr: 1.0000001e-05, loss: 0.508
train iter 26800, lr: 1.0000001e-05, loss: 0.486
train iter 26820, lr: 1.0000001e-05, loss: 0.440
train iter 26840, lr: 1.0000001e-05, loss: 0.543
train iter 26860, lr: 1.0000001e-05, loss: 0.436
train iter 26880, lr: 1.0000001e-05, loss: 0.500
train iter 26900, lr: 1.0000001e-05, loss: 0.432
train iter 26920, lr: 1.0000001e-05, loss: 0.484
train iter 26940, lr: 1.0000001e-05, loss: 0.416
train iter 26960, lr: 1.0000001e-05, loss: 0.519
train iter 26980, lr: 1.0000001e-05, loss: 0.564
train iter 27000, val loss: 0.605, test loss: 0.607
train iter 27000, lr: 1.0000001e-05, loss: 0.513
train iter 27020, lr: 1.0000001e-05, loss: 0.375
train iter 27040, lr: 1.0000001e-05, loss: 0.453
train iter 27060, lr: 1.0000001e-05, loss: 0.540
train iter 27080, lr: 1.0000001e-05, loss: 0.510
train iter 27100, lr: 1.0000001e-05, loss: 0.464
train iter 27120, lr: 1.0000001e-05, loss: 0.585
train iter 27140, lr: 1.0000001e-05, loss: 0.451
train iter 27160, lr: 1.0000001e-05, loss: 0.432
train iter 27180, lr: 1.0000001e-05, loss: 0.456
train iter 27200, lr: 1.0000001e-05, loss: 0.579
train iter 27220, lr: 1.0000001e-05, loss: 0.405
train iter 27240, lr: 1.0000001e-05, loss: 0.514
train iter 27260, lr: 1.0000001e-05, loss: 0.503
train iter 27280, lr: 1.0000001e-05, loss: 0.496
train iter 27300, lr: 1.0000001e-05, loss: 0.526
train iter 27320, lr: 1.0000001e-05, loss: 0.535
train iter 27340, lr: 1.0000001e-05, loss: 0.632
train iter 27360, lr: 1.0000001e-05, loss: 0.453
train iter 27380, lr: 1.0000001e-05, loss: 0.471
train iter 27400, lr: 1.0000001e-05, loss: 0.494
train iter 27420, lr: 1.0000001e-05, loss: 0.471
train iter 27440, lr: 1.0000001e-05, loss: 0.480
train iter 27460, lr: 1.0000001e-05, loss: 0.408
train iter 27480, lr: 1.0000001e-05, loss: 0.450
train iter 27500, lr: 1.0000001e-05, loss: 0.455
train iter 27520, lr: 1.0000001e-05, loss: 0.505
train iter 27540, lr: 1.0000001e-05, loss: 0.487
train iter 27560, lr: 1.0000001e-05, loss: 0.402
train iter 27580, lr: 1.0000001e-05, loss: 0.416
train iter 27600, lr: 1.0000001e-05, loss: 0.600
train iter 27620, lr: 1.0000001e-05, loss: 0.535
train iter 27640, lr: 1.0000001e-05, loss: 0.476
train iter 27660, lr: 1.0000001e-05, loss: 0.514
train iter 27680, lr: 1.0000001e-05, loss: 0.488
train iter 27700, lr: 1.0000001e-05, loss: 0.515
train iter 27720, lr: 1.0000001e-05, loss: 0.417
train iter 27740, lr: 1.0000001e-05, loss: 0.477
train iter 27760, lr: 1.0000001e-05, loss: 0.527
train iter 27780, lr: 1.0000001e-05, loss: 0.477
train iter 27800, lr: 1.0000001e-05, loss: 0.534
train iter 27820, lr: 1.0000001e-05, loss: 0.600
train iter 27840, lr: 1.0000001e-05, loss: 0.453
train iter 27860, lr: 1.0000001e-05, loss: 0.591
train iter 27880, lr: 1.0000001e-05, loss: 0.550
train iter 27900, lr: 1.0000001e-05, loss: 0.492
train iter 27920, lr: 1.0000001e-05, loss: 0.513
train iter 27940, lr: 1.0000001e-05, loss: 0.474
train iter 27960, lr: 1.0000001e-05, loss: 0.508
train iter 27980, lr: 1.0000001e-05, loss: 0.495
train iter 28000, val loss: 0.605, test loss: 0.603
train iter 28000, lr: 1.0000001e-05, loss: 0.479
train iter 28020, lr: 1.0000001e-05, loss: 0.543
train iter 28040, lr: 1.0000001e-05, loss: 0.408
train iter 28060, lr: 1.0000001e-05, loss: 0.421
train iter 28080, lr: 1.0000001e-05, loss: 0.572
train iter 28100, lr: 1.0000001e-05, loss: 0.501
train iter 28120, lr: 1.0000001e-05, loss: 0.418
train iter 28140, lr: 1.0000001e-05, loss: 0.338
train iter 28160, lr: 1.0000001e-05, loss: 0.445
train iter 28180, lr: 1.0000001e-05, loss: 0.541
train iter 28200, lr: 1.0000001e-05, loss: 0.414
train iter 28220, lr: 1.0000001e-05, loss: 0.496
train iter 28240, lr: 1.0000001e-05, loss: 0.442
train iter 28260, lr: 1.0000001e-05, loss: 0.445
train iter 28280, lr: 1.0000001e-05, loss: 0.468
train iter 28300, lr: 1.0000001e-05, loss: 0.465
train iter 28320, lr: 1.0000001e-05, loss: 0.517
train iter 28340, lr: 1.0000001e-05, loss: 0.567
train iter 28360, lr: 1.0000001e-05, loss: 0.458
train iter 28380, lr: 1.0000001e-05, loss: 0.496
train iter 28400, lr: 1.0000001e-05, loss: 0.428
train iter 28420, lr: 1.0000001e-05, loss: 0.464
train iter 28440, lr: 1.0000001e-05, loss: 0.584
train iter 28460, lr: 1.0000001e-05, loss: 0.416
train iter 28480, lr: 1.0000001e-05, loss: 0.508
train iter 28500, lr: 1.0000001e-05, loss: 0.579
train iter 28520, lr: 1.0000001e-05, loss: 0.530
train iter 28540, lr: 1.0000001e-05, loss: 0.399
train iter 28560, lr: 1.0000001e-05, loss: 0.479
train iter 28580, lr: 1.0000001e-05, loss: 0.432
train iter 28600, lr: 1.0000001e-05, loss: 0.472
train iter 28620, lr: 1.0000001e-05, loss: 0.458
train iter 28640, lr: 1.0000001e-05, loss: 0.485
train iter 28660, lr: 1.0000001e-05, loss: 0.494
train iter 28680, lr: 1.0000001e-05, loss: 0.573
train iter 28700, lr: 1.0000001e-05, loss: 0.476
train iter 28720, lr: 1.0000001e-05, loss: 0.496
train iter 28740, lr: 1.0000001e-05, loss: 0.451
train iter 28760, lr: 1.0000001e-05, loss: 0.460
train iter 28780, lr: 1.0000001e-05, loss: 0.449
train iter 28800, lr: 1.0000001e-05, loss: 0.429
train iter 28820, lr: 1.0000001e-05, loss: 0.401
train iter 28840, lr: 1.0000001e-05, loss: 0.529
train iter 28860, lr: 1.0000001e-05, loss: 0.432
train iter 28880, lr: 1.0000001e-05, loss: 0.444
train iter 28900, lr: 1.0000001e-05, loss: 0.421
train iter 28920, lr: 1.0000001e-05, loss: 0.449
train iter 28940, lr: 1.0000001e-05, loss: 0.448
train iter 28960, lr: 1.0000001e-05, loss: 0.482
train iter 28980, lr: 1.0000001e-05, loss: 0.526
train iter 29000, val loss: 0.601, test loss: 0.606
train iter 29000, lr: 1.0000001e-05, loss: 0.480
train iter 29020, lr: 1.0000001e-05, loss: 0.574
train iter 29040, lr: 1.0000001e-05, loss: 0.516
train iter 29060, lr: 1.0000001e-05, loss: 0.437
train iter 29080, lr: 1.0000001e-05, loss: 0.430
train iter 29100, lr: 1.0000001e-05, loss: 0.447
train iter 29120, lr: 1.0000001e-05, loss: 0.526
train iter 29140, lr: 1.0000001e-05, loss: 0.440
train iter 29160, lr: 1.0000001e-05, loss: 0.485
train iter 29180, lr: 1.0000001e-05, loss: 0.579
train iter 29200, lr: 1.0000001e-05, loss: 0.507
train iter 29220, lr: 1.0000001e-05, loss: 0.495
train iter 29240, lr: 1.0000001e-05, loss: 0.494
train iter 29260, lr: 1.0000001e-05, loss: 0.512
train iter 29280, lr: 1.0000001e-05, loss: 0.563
train iter 29300, lr: 1.0000001e-05, loss: 0.472
train iter 29320, lr: 1.0000001e-05, loss: 0.452
train iter 29340, lr: 1.0000001e-05, loss: 0.525
train iter 29360, lr: 1.0000001e-05, loss: 0.407
train iter 29380, lr: 1.0000001e-05, loss: 0.404
train iter 29400, lr: 1.0000001e-05, loss: 0.484
train iter 29420, lr: 1.0000001e-05, loss: 0.595
train iter 29440, lr: 1.0000001e-05, loss: 0.574
train iter 29460, lr: 1.0000001e-05, loss: 0.425
train iter 29480, lr: 1.0000001e-05, loss: 0.469
train iter 29500, lr: 1.0000001e-05, loss: 0.511
train iter 29520, lr: 1.0000001e-05, loss: 0.518
train iter 29540, lr: 1.0000001e-05, loss: 0.472
train iter 29560, lr: 1.0000001e-05, loss: 0.459
train iter 29580, lr: 1.0000001e-05, loss: 0.426
train iter 29600, lr: 1.0000001e-05, loss: 0.457
train iter 29620, lr: 1.0000001e-05, loss: 0.478
train iter 29640, lr: 1.0000001e-05, loss: 0.577
train iter 29660, lr: 1.0000001e-05, loss: 0.563
train iter 29680, lr: 1.0000001e-05, loss: 0.447
train iter 29700, lr: 1.0000001e-05, loss: 0.485
train iter 29720, lr: 1.0000001e-05, loss: 0.493
train iter 29740, lr: 1.0000001e-05, loss: 0.411
train iter 29760, lr: 1.0000001e-05, loss: 0.448
train iter 29780, lr: 1.0000001e-05, loss: 0.474
train iter 29800, lr: 1.0000001e-05, loss: 0.453
train iter 29820, lr: 1.0000001e-05, loss: 0.539
train iter 29840, lr: 1.0000001e-05, loss: 0.476
train iter 29860, lr: 1.0000001e-05, loss: 0.426
train iter 29880, lr: 1.0000001e-05, loss: 0.544
train iter 29900, lr: 1.0000001e-05, loss: 0.456
train iter 29920, lr: 1.0000001e-05, loss: 0.496
train iter 29940, lr: 1.0000001e-05, loss: 0.511
train iter 29960, lr: 1.0000001e-05, loss: 0.533
train iter 29980, lr: 1.0000001e-05, loss: 0.509
train iter 30000, val loss: 0.602, test loss: 0.606
train iter 30000, lr: 1.0000001e-05, loss: 0.470
train iter 30020, lr: 1.0000001e-05, loss: 0.486
train iter 30040, lr: 1.0000001e-05, loss: 0.493
train iter 30060, lr: 1.0000001e-05, loss: 0.527
train iter 30080, lr: 1.0000001e-05, loss: 0.491
train iter 30100, lr: 1.0000001e-05, loss: 0.490
train iter 30120, lr: 1.0000001e-05, loss: 0.487
train iter 30140, lr: 1.0000001e-05, loss: 0.434
train iter 30160, lr: 1.0000001e-05, loss: 0.557
train iter 30180, lr: 1.0000001e-05, loss: 0.430
train iter 30200, lr: 1.0000001e-05, loss: 0.515
train iter 30220, lr: 1.0000001e-05, loss: 0.601
train iter 30240, lr: 1.0000001e-05, loss: 0.542
train iter 30260, lr: 1.0000001e-05, loss: 0.457
train iter 30280, lr: 1.0000001e-05, loss: 0.483
train iter 30300, lr: 1.0000001e-05, loss: 0.443
train iter 30320, lr: 1.0000001e-05, loss: 0.469
train iter 30340, lr: 1.0000001e-05, loss: 0.571
train iter 30360, lr: 1.0000001e-05, loss: 0.483
train iter 30380, lr: 1.0000001e-05, loss: 0.469
train iter 30400, lr: 1.0000001e-05, loss: 0.488
train iter 30420, lr: 1.0000001e-05, loss: 0.415
train iter 30440, lr: 1.0000001e-05, loss: 0.436
train iter 30460, lr: 1.0000001e-05, loss: 0.510
train iter 30480, lr: 1.0000001e-05, loss: 0.463
train iter 30500, lr: 1.0000001e-05, loss: 0.518
train iter 30520, lr: 1.0000001e-05, loss: 0.345
train iter 30540, lr: 1.0000001e-05, loss: 0.426
train iter 30560, lr: 1.0000001e-05, loss: 0.380
train iter 30580, lr: 1.0000001e-05, loss: 0.500
train iter 30600, lr: 1.0000001e-05, loss: 0.601
train iter 30620, lr: 1.0000001e-05, loss: 0.468
train iter 30640, lr: 1.0000001e-05, loss: 0.475
train iter 30660, lr: 1.0000001e-05, loss: 0.544
train iter 30680, lr: 1.0000001e-05, loss: 0.500
train iter 30700, lr: 1.0000001e-05, loss: 0.548
train iter 30720, lr: 1.0000001e-05, loss: 0.526
train iter 30740, lr: 1.0000001e-05, loss: 0.391
train iter 30760, lr: 1.0000001e-05, loss: 0.447
train iter 30780, lr: 1.0000001e-05, loss: 0.480
train iter 30800, lr: 1.0000001e-05, loss: 0.456
train iter 30820, lr: 1.0000001e-05, loss: 0.425
train iter 30840, lr: 1.0000001e-05, loss: 0.413
train iter 30860, lr: 1.0000001e-05, loss: 0.470
train iter 30880, lr: 1.0000001e-05, loss: 0.447
train iter 30900, lr: 1.0000001e-05, loss: 0.478
train iter 30920, lr: 1.0000001e-05, loss: 0.502
train iter 30940, lr: 1.0000001e-05, loss: 0.454
train iter 30960, lr: 1.0000001e-05, loss: 0.481
train iter 30980, lr: 1.0000001e-05, loss: 0.457
train iter 31000, val loss: 0.602, test loss: 0.605
train iter 31000, lr: 1.0000001e-05, loss: 0.373
train iter 31020, lr: 1.0000001e-05, loss: 0.417
train iter 31040, lr: 1.0000001e-05, loss: 0.573
train iter 31060, lr: 1.0000001e-05, loss: 0.420
train iter 31080, lr: 1.0000001e-05, loss: 0.382
train iter 31100, lr: 1.0000001e-05, loss: 0.484
train iter 31120, lr: 1.0000001e-05, loss: 0.426
train iter 31140, lr: 1.0000001e-05, loss: 0.564
train iter 31160, lr: 1.0000001e-05, loss: 0.562
train iter 31180, lr: 1.0000001e-05, loss: 0.458
train iter 31200, lr: 1.0000001e-05, loss: 0.445
train iter 31220, lr: 1.0000001e-05, loss: 0.495
train iter 31240, lr: 1.0000001e-05, loss: 0.395
train iter 31260, lr: 1.0000001e-05, loss: 0.554
train iter 31280, lr: 1.0000001e-05, loss: 0.463
train iter 31300, lr: 1.0000001e-05, loss: 0.432
train iter 31320, lr: 1.0000001e-05, loss: 0.445
train iter 31340, lr: 1.0000001e-05, loss: 0.464
train iter 31360, lr: 1.0000001e-05, loss: 0.498
train iter 31380, lr: 1.0000001e-05, loss: 0.517
train iter 31400, lr: 1.0000001e-05, loss: 0.463
train iter 31420, lr: 1.0000001e-05, loss: 0.537
train iter 31440, lr: 1.0000001e-05, loss: 0.443
train iter 31460, lr: 1.0000001e-05, loss: 0.523
train iter 31480, lr: 1.0000001e-05, loss: 0.538
train iter 31500, lr: 1.0000001e-05, loss: 0.461
train iter 31520, lr: 1.0000001e-05, loss: 0.378
train iter 31540, lr: 1.0000001e-05, loss: 0.637
train iter 31560, lr: 1.0000001e-05, loss: 0.413
train iter 31580, lr: 1.0000001e-05, loss: 0.502
train iter 31600, lr: 1.0000001e-05, loss: 0.480
train iter 31620, lr: 1.0000001e-05, loss: 0.611
train iter 31640, lr: 1.0000001e-05, loss: 0.448
train iter 31660, lr: 1.0000001e-05, loss: 0.602
train iter 31680, lr: 1.0000001e-05, loss: 0.545
train iter 31700, lr: 1.0000001e-05, loss: 0.511
train iter 31720, lr: 1.0000001e-05, loss: 0.648
train iter 31740, lr: 1.0000001e-05, loss: 0.352
train iter 31760, lr: 1.0000001e-05, loss: 0.446
train iter 31780, lr: 1.0000001e-05, loss: 0.415
train iter 31800, lr: 1.0000001e-05, loss: 0.483
train iter 31820, lr: 1.0000001e-05, loss: 0.406
train iter 31840, lr: 1.0000001e-05, loss: 0.469
train iter 31860, lr: 1.0000001e-05, loss: 0.456
train iter 31880, lr: 1.0000001e-05, loss: 0.496
train iter 31900, lr: 1.0000001e-05, loss: 0.558
train iter 31920, lr: 1.0000001e-05, loss: 0.482
train iter 31940, lr: 1.0000001e-05, loss: 0.448
train iter 31960, lr: 1.0000001e-05, loss: 0.459
train iter 31980, lr: 1.0000001e-05, loss: 0.438
train iter 32000, val loss: 0.602, test loss: 0.606
train iter 32000, lr: 1.0000001e-05, loss: 0.414
train iter 32020, lr: 1.0000001e-05, loss: 0.502
train iter 32040, lr: 1.0000001e-05, loss: 0.454
train iter 32060, lr: 1.0000001e-05, loss: 0.459
train iter 32080, lr: 1.0000001e-05, loss: 0.491
train iter 32100, lr: 1.0000001e-05, loss: 0.474
train iter 32120, lr: 1.0000001e-05, loss: 0.457
train iter 32140, lr: 1.0000001e-05, loss: 0.471
train iter 32160, lr: 1.0000001e-05, loss: 0.435
train iter 32180, lr: 1.0000001e-05, loss: 0.459
train iter 32200, lr: 1.0000001e-05, loss: 0.472
train iter 32220, lr: 1.0000001e-05, loss: 0.434
